0.527381420135498,0
0.5360119342803955,0
0.5451624393463135,0
0.5536036491394043,0
0.5595786571502686,0
0.5688412189483643,0
0.573204755783081,0
0.5782346725463867,0
0.5824723243713379,0
0.5870106220245361,0
0.593012809753418,0
0.6017279624938965,0
0.6068332195281982,0
0.6156089305877686,0
0.620464563369751,0
0.6265461444854736,0
0.6346991062164307,0
0.6402215957641602,0
0.6489505767822266,0
0.6543338298797607,0
0.6601879596710205,0
0.6658670902252197,0
0.670813798904419,0
0.6795928478240967,0
0.6856412887573242,0
0.692192792892456,0
0.7008447647094727,0
0.7063412666320801,0
0.7164907455444336,0
0.7222070693969727,0
0.728344202041626,0
0.7340114116668701,0
0.7405779361724854,0
0.7498703002929688,0
0.7557907104492188,0
0.7618989944458008,0
0.7687129974365234,0
0.7756466865539551,0
0.7841377258300781,0
0.7900352478027344,0
0.8011422157287598,0
0.8107311725616455,0
0.8226206302642822,0
0.8315727710723877,0
0.8370163440704346,0
0.8436245918273926,0
0.8493795394897461,0
0.854870080947876,0
0.8642468452453613,0
0.8706009387969971,0
0.8805911540985107,0
0.8875548839569092,0
0.8969986438751221,0
0.9026224613189697,0
0.9090886116027832,0
0.9157047271728516,0
0.9214611053466797,0
0.9285969734191895,0
0.9346184730529785,0
0.9420928955078125,0
0.9514484405517578,0
0.9585144519805908,0
0.9681949615478516,0
0.9752352237701416,0
0.9819366931915283,0
0.9877529144287109,0
1.000077724456787,0
1.0074939727783203,0
1.0173356533050537,0
1.024170160293579,0
1.0313076972961426,0
1.037463903427124,0
1.0487890243530273,0
1.0555298328399658,0
1.066499948501587,0
1.0750246047973633,0
1.0843377113342285,0
1.0916526317596436,0
1.0987071990966797,0
1.1054036617279053,0
1.116297960281372,0
1.1234803199768066,0
1.1319494247436523,0
1.139326572418213,0
1.1520588397979736,0
1.1611058712005615,0
1.1692407131195068,0
1.1864218711853027,0
1.200979232788086,0
1.2115771770477295,0
1.2198660373687744,0
1.2332980632781982,0
1.2418491840362549,0
1.2503657341003418,0
1.2612042427062988,0
1.2705776691436768,0
1.284358263015747,0
1.2966482639312744,0
1.3058338165283203,0
1.3145580291748047,0
1.3227801322937012,0
1.3316655158996582,0
1.3407409191131592,0
1.3521575927734375,0
1.3659718036651611,0
1.3769967555999756,0
1.3895714282989502,0
1.3991589546203613,0
1.4120066165924072,0
1.4212937355041504,0
1.4315698146820068,0
1.4423539638519287,0
1.4555559158325195,0
1.4658126831054688,0
1.477100133895874,0
1.4918625354766846,0
1.504007339477539,0
1.5187366008758545,0
1.5329389572143555,0
1.5440683364868164,0
1.5544452667236328,0
1.57041597366333,0
1.5835661888122559,0
1.5992650985717773,0
1.613335371017456,0
1.6236510276794434,0
1.6346325874328613,0
1.6496860980987549,0
1.6610620021820068,0
1.6713721752166748,0
1.689131259918213,0
1.7034714221954346,0
1.7197928428649902,0
1.7341647148132324,0
1.749049425125122,0
1.7603497505187988,0
1.7708661556243896,0
1.7869057655334473,0
1.8052194118499756,0
1.817206859588623,0
1.829371690750122,0
1.8453009128570557,0
1.8611037731170654,0
1.8751139640808105,0
1.891385555267334,0
1.9061715602874756,0
1.9221818447113037,0
1.9383673667907715,0
1.957106590270996,0
1.9712824821472168,0
1.9899582862854004,0
2.008864641189575,0
2.02675461769104,0
2.0453319549560547,0
2.0607335567474365,0
2.08512282371521,0
2.106194019317627,0
2.1260080337524414,0
2.14554500579834,0
2.165088653564453,0
2.184199810028076,0
2.2043213844299316,0
2.220320463180542,0
2.2384753227233887,0
2.2649645805358887,0
2.2865092754364014,0
2.3061752319335938,0
2.3278093338012695,0
2.3503334522247314,0
2.3736441135406494,0
2.3957910537719727,0
2.4193034172058105,0
2.440243721008301,0
2.4642186164855957,0
2.487943172454834,0
2.515052080154419,0
2.5373756885528564,0
2.56314754486084,0
2.5872421264648438,0
2.615748882293701,0
2.6437315940856934,0
2.670045852661133,0
2.694190740585327,0
2.725100040435791,0
2.753643274307251,0
2.7767064571380615,0
2.802720069885254,0
2.8257863521575928,0
2.8508460521698,0
2.8809282779693604,0
2.9076242446899414,0
2.936384677886963,0
2.9658117294311523,0
2.995302438735962,0
3.0226328372955322,0
3.048426866531372,0
3.0801053047180176,0
3.103902816772461,0
3.133729934692383,0
3.164956569671631,0
3.1919515132904053,0
3.225782632827759,0
3.2562825679779053,0
3.287449836730957,0
3.3172359466552734,0
3.3484833240509033,0
3.375974416732788,0
3.4085919857025146,0
3.441645860671997,0
3.47080397605896,0
3.504365921020508,0
3.544144630432129,0
3.5785837173461914,0
3.609135866165161,0
